timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,cpu_power_mw,gpu_power_mw,combined_power_mw,loadavg_1m,loadavg_5m,loadavg_15m,ram_used_gb,mem_pressure_pct,mem_compressed_gb
2026-07-03T08:18:51.830017+00:00,macos,Nominal,0,35.29743194580078,19.79735,22.3697,17.225,1301.88,4092.53,0.24250000000000105,643.389,0.996575,644.385,1.53076171875,1.81201171875,2.18603515625,5.700164794921875,65.06834030151367,4.0463714599609375
2026-07-03T08:18:56.844419+00:00,macos,Nominal,0,35.13113784790039,21.6086,26.569399999999998,16.6478,1125.46,4242.76,0.06310000000000482,644.94,0.0,644.94,1.48779296875,1.79833984375,2.1787109375,5.6898651123046875,65.00892639160156,4.0452728271484375
2026-07-03T08:19:01.862326+00:00,macos,Nominal,0,nan,28.5893,39.1834,17.9952,1409.09,3937.87,9.618700000000002,722.829,84.9214,807.75,1.68896484375,1.83447265625,2.18896484375,5.7691497802734375,65.37542343139648,4.020416259765625
2026-07-03T08:19:06.879517+00:00,macos,Nominal,0,nan,21.582549999999998,26.9938,16.1713,1344.6,3770.4,0.2031000000000005,653.149,0.797496,653.947,1.7939453125,1.853515625,2.193359375,5.719268798828125,65.08359909057617,4.020111083984375
2026-07-03T08:19:11.896583+00:00,macos,Nominal,0,nan,22.540699999999998,28.386999999999997,16.694399999999998,1576.78,4195.06,0.06469999999999532,690.843,0.0,690.843,1.72998046875,1.8388671875,2.18603515625,5.7530364990234375,65.21368026733398,4.017822265625
2026-07-03T08:19:16.913386+00:00,macos,Nominal,0,nan,21.021100000000004,25.6518,16.390400000000007,1261.75,4060.66,0.06420000000000314,662.135,0.0,662.135,1.67138671875,1.82470703125,2.1787109375,5.8066558837890625,65.38248062133789,3.988677978515625
2026-07-03T08:19:21.930015+00:00,macos,Nominal,0,nan,35.2167,44.1683,26.265099999999997,1682.13,3910.18,0.06329999999999947,1536.61,0.0,1536.61,1.6171875,1.810546875,2.17138671875,5.7763214111328125,65.14396667480469,3.987060546875
2026-07-03T08:19:26.945480+00:00,macos,Nominal,0,35.15178680419922,20.3031,24.4112,16.195000000000004,1390.61,4067.12,0.06469999999999532,644.252,0.0,644.252,1.5673828125,1.796875,2.1640625,5.8252105712890625,65.47555923461914,3.9868621826171875
2026-07-03T08:19:31.962059+00:00,macos,Nominal,0,nan,19.35035,22.2693,16.431399999999996,1234.11,4239.34,0.06519999999999859,643.743,0.0,643.743,1.44140625,1.7666015625,2.1513671875,5.835479736328125,65.51504135131836,3.986785888671875
2026-07-03T08:19:36.980277+00:00,macos,Nominal,0,nan,22.53035,27.2416,17.8191,1242.46,4120.57,1.5271000000000035,746.927,11.7611,758.688,1.56591796875,1.78662109375,2.15625,5.8893280029296875,65.8365249633789,3.9776611328125
